OG7_0000583	apis|A0A8R2JQ71
OG7_0001158	apis|A0A8R2JTE4
OG7_0002575	apis|A0A8R2FD71
OG7_0005513	apis|A0A8R2NRS8
OG7_0001652	apis|A0A8R2B6B7
OG7_0008038	apis|A0A8R2A5Q6
OG7_0001154	apis|A0A8R2B7X1
OG7_0002825	apis|A0A8R2NR32
OG7_0006994	apis|A0A8R1W639
OG7_0006040	apis|A0A8R1X058
OG7_0006237	apis|A0A8R1W7P8
OG7_0000059	apis|A0A8R2JVZ0
OG7_0003887	apis|A0A8R2F9I7
OG7_0006998	apis|A0A8R2A448
OG7_0003103	apis|A0A8R2B9M1
OG7_0008515	apis|A0A8R2FAY4
OG7_0004095	ahos|F4B7F7
OG7_0006290	apis|C4WTN6
OG7_0004464	ahos|F4B743
OG7_0006726	apis|A0A8R1VZA0
OG7_0002063	apis|A0A8R1W3M7
OG7_0003128	apis|A0A8R2NQE1
OG7_0003622	apis|A0A8R2JQG0
OG7_0007545	apis|A0A8R2B4P3
OG7_0004468	ahos|F4B5L8
OG7_0006767	apis|A0A8R2B5I5
OG7_0000706	apis|A0A8R2F843
OG7_0004245	ahos|F4B7I2
OG7_0003124	apis|A0A8R2JVE9
OG7_0000993	apis|A0A8R2NUZ5
OG7_0004011	apis|A0A8R2AE69
OG7_0008591	apis|C4WUX8
OG7_0001436	apis|A0A8R2JS08
OG7_0007137	apis|A0A8R1WYI6
OG7_0004392	ahos|F4B9Y1
OG7_0002281	apis|A0A8R2FB30
OG7_0000491	apis|A0A8R2D5U4
OG7_0004171	ahos|F4B6F8
OG7_0007006	apis|A0A8R2A1L3
OG7_0002842	apis|A0A8R1W618
OG7_0008163	apis|A0A8R2H601
OG7_0000653	apis|A0A8R1W4J1
OG7_0002918	apis|A0A8R2B4J9
OG7_0004552	ahos|F4B3Q1
OG7_0003835	apis|A0A8R2JSF8
OG7_0002456	apis|A0A8R2NSR7
OG7_0003317	apis|A0A8R2A0S5
OG7_0007252	apis|A0A8R2JTB9
OG7_0005165	apis|A0A8R2JNL7
OG7_0008351	apis|A0A8R2BA60
OG7_0002914	apis|A0A8R1W5Z6
OG7_0006285	apis|A0A8R2A5N5
OG7_0004729	ahos|F4B709
OG7_0004201	ahos|F4B5B9
OG7_0004673	ahos|F4B986
OG7_0007501	apis|A0A8R2JUS6
OG7_0006802	apis|A0A8R1W216
OG7_0006519	apis|A0A8R2H809
OG7_0000822	ahos|F4B777
OG7_0004962	ahos|F4B7D6
OG7_0008661	apis|A0A8R1W9S6
OG7_0000151	apis|A0A8R2AFK2
OG7_0002196	apis|A0A8R2JKS4
OG7_0000363	apis|A0A8R1W7D7
OG7_0004939	ahos|F4BA19
OG7_0000572	apis|A0A8R2JXL8
OG7_0003160	apis|A0A8R2F8T2
OG7_0006936	apis|A0A8R1W2A9
OG7_0005830	apis|A0A8R2ACP0
OG7_0008472	apis|A0A8R2A8K1
OG7_0004420	ahos|F4B6H6
OG7_0005407	apis|A0A8R2HBF0
OG7_0003853	apis|A0A8R2A799
OG7_0002412	ahos|F4B613
OG7_0007216	apis|A0A8R1TF57
OG7_0000635	ahos|F4B889
OG7_0004516	ahos|F4B3Y5
OG7_0001808	apis|A0A8R1W2Q9
OG7_0008096	apis|A0A8R1VY91
OG7_0005331	apis|A0A8R2NSI4
OG7_0001804	apis|A0A8R1W6A5
OG7_0001065	apis|A0A8R2FDQ8
OG7_0002599	ahos|F4B6H0
OG7_0001494	ahos|F4B9F1
OG7_0005640	apis|A0A8R2A0C2
OG7_0008246	apis|C4WVX4
OG7_0008289	apis|A0A8R1W3D6
OG7_0001498	ahos|F4B660
OG7_0007450	apis|A0A8R2D395
OG7_0001823	apis|A0A8R2B8F1
OG7_0001339	apis|A0A8R2B9G0
OG7_0006116	apis|A0A8R2ADS8
OG7_0000845	apis|C4WSW9
OG7_0005897	apis|A0A8R1W955
OG7_0003718	apis|A0A8R2AF69
OG7_0004079	ahos|F4B9Y4
OG7_0001573	ahos|F4B5Q7
OG7_0003714	apis|A0A8R2NM62
OG7_0002000	apis|A0A8R1W7A8
OG7_0003601	apis|A0A8R1WCJ8
OG7_0001362	apis|A0A8R2JTP1
OG7_0003273	apis|A0A8R2A190
OG7_0005054	ahos|F4B593
OG7_0006364	apis|A0A8R2NTG0
OG7_0006076	apis|C4WTE4
OG7_0001616	apis|A0A8R2H823
OG7_0004119	ahos|F4B5S6
OG7_0002359	ahos|F4B6B7
OG7_0005058	ahos|F4B3X9
OG7_0006368	apis|A0A8R1W6I3
OG7_0008100	apis|A0A8R1W5A2
OG7_0000687	apis|A0A8R1W790
OG7_0006492	apis|A0A8R2BAP1
OG7_0000127	apis|A0A8R2JT71
OG7_0001533	ahos|F4B7Q5
OG7_0004039	apis|C4WUR4
OG7_0003233	apis|A0A8R1TGL5
OG7_0006883	apis|A0A8R1W1R3
OG7_0002393	ahos|F4B5C6
OG7_0006107	apis|A0A8R2B4H1
OG7_0000166	apis|A0A8R2D2Z4
OG7_0005250	apis|A0A8R2FBB4
OG7_0008656	apis|A0A8R2FDG3
OG7_0004062	ahos|F4B9Y3
OG7_0001379	apis|A0A8R2JV13
OG7_0002553	apis|C4WSH1
OG7_0001965	apis|A0A8R2B8N4
OG7_0003409	apis|A0A8R2NT87
OG7_0001607	apis|A0A8R2A2E9
OG7_0000318	apis|A0A8R2F9A2
OG7_0005705	apis|A0A8R2AGG3
OG7_0002204	apis|A0A8R2FBP9
OG7_0004843	ahos|F4B9H8
OG7_0000314	apis|A0A8R2JQI3
OG7_0002208	apis|A0A8R2AF45
OG7_0006036	apis|A0A8R2D772
OG7_0004979	ahos|F4B6P1
OG7_0002900	apis|A0A8R2AIK8
OG7_0006313	apis|A0A8R2A2I3
OG7_0002223	apis|A0A8R2F931
OG7_0000532	ahos|F4B5N7
OG7_0003899	apis|A0A8R2HB52
OG7_0000569	apis|C4WSE6
OG7_0005698	apis|A0A8R2NP68
OG7_0001440	apis|A0A8R2NLY8
OG7_0005192	apis|A0A8R2A9P5
OG7_0004633	ahos|F4B5K6
OG7_0005694	apis|A0A8R2NPD2
OG7_0008469	apis|A0A8R2H793
OG7_0005371	apis|C4WVM0
OG7_0004507	ahos|F4B9X3
OG7_0005520	apis|A0A8R2A501
OG7_0000675	apis|A0A8R2A3K0
OG7_0007207	apis|A0A8R2FCB7
OG7_0008432	apis|A0A8R1W5A0
OG7_0004365	ahos|F4B8T8
OG7_0005416	apis|A0A8R2D7Y9
OG7_0000884	apis|C4WXB7
OG7_0005958	apis|A0A8R1W4A6
OG7_0003763	apis|A0A8R2JSV2
OG7_0005954	apis|A0A8R2JQ11
OG7_0005870	apis|A0A8R2HB23
OG7_0000888	apis|A0A8R2JV71
OG7_0006976	apis|A0A8R1W6L3
OG7_0005638	apis|A0A8R2NS44
OG7_0004451	ahos|F4B3M5
OG7_0004693	ahos|F4B9N7
OG7_0005132	apis|A0A8R2B6T9
OG7_0008116	apis|C4WV79
OG7_0003862	apis|A0A8R2D4H6
OG7_0005634	apis|A0A8R1W4B4
OG7_0004725	ahos|F4B9C7
OG7_0006289	apis|A0A8R2B3U7
OG7_0002176	apis|A0A8R2D1R6
OG7_0001600	apis|C4WY33
OG7_0000592	apis|A0A8R2FD62
OG7_0005169	apis|C4WU76
OG7_0003323	apis|C4WY86
OG7_0003839	apis|A0A8R1W9A5
OG7_0006246	apis|A0A8R2JS58
OG7_0004249	ahos|F4B9R0
OG7_0008492	apis|A0A8R2BAR9
OG7_0002016	apis|A0A8R1WB20
OG7_0000120	ahos|F4B7N1
OG7_0007549	apis|A0A8R1W1P9
OG7_0003043	apis|A0A8R2BAF9
OG7_0006100	apis|A0A8R1W0N1
OG7_0004953	ahos|F4B637
OG7_0005257	apis|A0A8R2NMU6
OG7_0007586	apis|A0A8R1W707
OG7_0004286	ahos|F4B3S2
OG7_0007908	apis|A0A8R1W3Z4
OG7_0008368	apis|C4WTZ1
OG7_0000352	apis|A0A8R2NT84
OG7_0007904	apis|A0A8R2A8W2
OG7_0008076	apis|A0A8R1W2K3
OG7_0008364	apis|A0A8R2D7T1
OG7_0005566	apis|A0A8R2B4V6
OG7_0001784	apis|C4WX99
OG7_0001478	ahos|F4B9V5
OG7_0007923	apis|A0A8R1TCH3
OG7_0001788	apis|A0A8R2A7N8
OG7_0001474	apis|A0A8R2JNM1
OG7_0007200	apis|A0A8R2A1L0
OG7_0004742	ahos|F4B959
OG7_0002579	apis|A0A8R1TEK6
OG7_0004500	ahos|F4BA43
OG7_0005527	apis|A0A8R2A5C1
OG7_0004099	ahos|F4B5Y3
OG7_0001593	ahos|F4BA40
OG7_0008519	apis|A0A8R2JRY6
OG7_0003293	apis|A0A8R2B8Y6
OG7_0006661	apis|A0A8R2A8K2
OG7_0000055	apis|A0A8R2NU43
OG7_0005877	apis|A0A8R2FDT1
OG7_0002829	apis|A0A8R2A9G1
OG7_0002333	ahos|F4B3Y3
OG7_0002907	apis|A0A8R2NL53
OG7_0003308	apis|A0A8R2NP31
OG7_0007421	apis|A0A8R2A2A6
OG7_0005848	apis|A0A8R2FC79
OG7_0000419	apis|A0A8R2B9Z8
OG7_0001161	apis|A0A8R2H6M9
OG7_0005844	apis|A0A8R2B456
OG7_0006096	apis|A0A8R2D8V7
OG7_0003304	apis|A0A8R2JMS9
OG7_0007755	apis|A0A8R1W200
OG7_0007189	apis|A0A8R2JWX5
OG7_0003686	apis|A0A8R2B643
OG7_0006472	apis|A0A8R2ABC1
OG7_0002665	ahos|F4B4R7
OG7_0006782	apis|A0A8R2H808
OG7_0001353	apis|A0A8R2H986
OG7_0007146	apis|A0A8R2ABJ9
OG7_0005912	apis|A0A8R2ABD1
OG7_0003649	apis|A0A8R2JU81
OG7_0001447	apis|A0A8R2NMG5
OG7_0000708	apis|A0A8R2F7A3
OG7_0002562	apis|C4WSE9
OG7_0005837	apis|A0A8R2NRC9
OG7_0005315	apis|A0A8R1W5B7
OG7_0006724	apis|A0A8R2F6Z7
OG7_0004466	ahos|F4B6P7
OG7_0002373	ahos|F4B3Z5
OG7_0003167	apis|A0A8R2JL07
OG7_0004427	ahos|F4B8H1
OG7_0007629	apis|A0A8R2JRI8
OG7_0003126	apis|A0A8R1W3P0
OG7_0000611	apis|A0A8R1VYT4
OG7_0005400	apis|A0A8R2H935
OG7_0000704	apis|A0A8R2JP02
OG7_0006728	apis|A0A8R2B4K6
OG7_0001434	apis|A0A8R2F6Q3
OG7_0002539	ahos|F4BA75
OG7_0003441	apis|A0A8R1X0Q0
OG7_0001438	apis|A0A8R1VZD4
OG7_0001399	apis|A0A8R1ZYZ6
OG7_0008313	apis|A0A8R2D6Y0
OG7_0007865	apis|A0A8R2ABX5
OG7_0007004	apis|A0A8R2A9F9
OG7_0005221	apis|C4WS49
OG7_0007008	apis|A0A8R1W0U5
OG7_0006432	apis|A0A8R1XIH9
OG7_0001559	ahos|F4B711
OG7_0004053	apis|A0A8R1W9J9
OG7_0002454	ahos|F4B884
OG7_0003259	apis|A0A8R1W603
OG7_0002458	ahos|F4B7D7
OG7_0006469	apis|A0A8R2F9Y5
OG7_0002916	apis|A0A8R2BBP1
OG7_0001722	apis|A0A8R2NUG6
OG7_0003943	apis|A0A8R2AGD1
OG7_0000955	apis|A0A8R2AXS4
OG7_0005551	apis|A0A8R2B4Y9
OG7_0003879	apis|A0A8R2A9X7
OG7_0004999	ahos|F4B9V6
OG7_0005885	apis|A0A8R2H8G7
OG7_0002136	apis|A0A8R1W4Q9
OG7_0007023	apis|A0A8R2H9G6
OG7_0003529	apis|A0A8R2D753
OG7_0005172	apis|A0A8R2A0H9
OG7_0006656	apis|A0A8R2FDL3
OG7_0001229	apis|A0A8R1WCD2
OG7_0005674	apis|A0A8R2B4D3
OG7_0008107	apis|A0A8R2A597
OG7_0000680	apis|A0A8R2H878
OG7_0005678	apis|A0A8R1W703
OG7_0003752	apis|A0A8R1W269
OG7_0000695	apis|A0A8R2NN76
OG7_0005647	apis|A0A8R1W6Q2
OG7_0008036	apis|A0A8R2NVA1
OG7_0005012	ahos|F4B746
OG7_0001745	apis|A0A8R2B9J2
OG7_0001156	apis|A0A8R2B634
OG7_0007457	apis|C4WXG6
OG7_0004659	ahos|F4B5J3
OG7_0007343	apis|A0A8R1W2V2
OG7_0005391	apis|A0A8R2JTB0
OG7_0005890	apis|A0A8R2A956
OG7_0006996	apis|A0A8R2A160
OG7_0006703	apis|A0A8R2JQK3
OG7_0002007	apis|A0A8R2NMF5
OG7_0000723	apis|A0A8R2B9W9
OG7_0008244	apis|A0A8R2F996
OG7_0007197	apis|A0A8R2NS75
OG7_0000679	apis|A0A8R1WCI2
OG7_0007910	apis|A0A8R2A0F1
OG7_0008531	apis|A0A8R2A6S4
OG7_0001496	ahos|F4B458
OG7_0003381	apis|A0A8R2NSJ6
OG7_0008248	apis|A0A8R2A488
OG7_0004332	ahos|F4B6L0
OG7_0008465	apis|A0A8R2NNU9
OG7_0006612	apis|C4WTG9
OG7_0006230	apis|A0A8R2H8X2
OG7_0005463	apis|A0A8R2ACD1
OG7_0006047	apis|A0A8R2JSD5
OG7_0006114	apis|A0A8R2H7M0
OG7_0002743	apis|A0A8R2H9J5
OG7_0003716	apis|A0A8R2NUM4
OG7_0001072	ahos|F4B3V5
OG7_0003880	apis|C4WYF2
OG7_0006118	apis|A0A8R2JSA0
OG7_0000933	apis|A0A8R2ACW1
OG7_0004369	ahos|F4B4G1
OG7_0006074	apis|A0A8R2H611
OG7_0001618	apis|A0A8R2B630
OG7_0003895	apis|A0A8R2NKC8
OG7_0006366	apis|A0A8R1W028
OG7_0005056	ahos|F4B7G5
OG7_0000307	apis|A0A8R2NQX4
OG7_0004087	ahos|F4B734
OG7_0001701	apis|A0A8R1W9K6
OG7_0001614	apis|A0A8R2B5V4
OG7_0006078	apis|C4WSJ8
OG7_0006327	apis|C4WS56
OG7_0002217	apis|A0A8R2F777
OG7_0001112	apis|A0A8R1WYV7
OG7_0004975	ahos|F4B649
OG7_0000431	apis|A0A8R2A5C2
OG7_0005202	apis|A0A8R2NN28
OG7_0008277	apis|A0A8R2ACB8
OG7_0005961	apis|C4WXI9
OG7_0000565	apis|A0A8R2NU47
OG7_0003811	apis|A0A8R2D1X1
OG7_0001969	apis|A0A8R2A8C9
OG7_0003310	apis|A0A8R2NR91
OG7_0007981	apis|C4WX06
OG7_0002198	apis|A0A8R2NL51
OG7_0002692	apis|A0A8R2B436
OG7_0005709	apis|A0A8R1W2D9
OG7_0001932	apis|A0A8R2A3H7
OG7_0000073	apis|A0A8R2FAA4
OG7_0002194	apis|A0A8R2JMZ3
OG7_0003405	apis|A0A8R2A0H1
OG7_0006934	apis|A0A8R1W1Y1
OG7_0006297	apis|A0A8R2BAR6
OG7_0006760	apis|A0A8R1TGB3
OG7_0006938	apis|A0A8R1VZU1
OG7_0000113	apis|G0Y6R4
OG7_0004035	apis|A0A8R2H9B7
OG7_0008094	apis|C4WVG0
OG7_0004514	ahos|F4B962
OG7_0007130	apis|C4WSC6
OG7_0007773	apis|A0A8R2A2C1
OG7_0007214	apis|A0A8R1W748
OG7_0002952	apis|C4WWH3
OG7_0004518	ahos|F4B9N4
OG7_0001375	apis|J9L0J5
OG7_0001806	apis|A0A8R2JRM9
OG7_0008098	apis|A0A8R2H675
OG7_0007218	apis|A0A8R2A821
OG7_0007483	apis|C4WXD6
OG7_0004115	ahos|F4B428
OG7_0002355	apis|A0A8R2FDK5
OG7_0001972	apis|A0A8R2H5X6
OG7_0000033	apis|A0A8R2AZ30
OG7_0001663	apis|A0A8R2JMX4
OG7_0006591	apis|A0A8R2BAV3
OG7_0007892	apis|C4WRR8
OG7_0006947	apis|A0A8R2BB46
OG7_0002580	apis|Q201X4
OG7_0008290	apis|A0A8R2FC30
OG7_0005696	apis|A0A8R1W684
OG7_0007010	apis|A0A8R2BAI5
OG7_0001335	apis|A0A8R2A392
OG7_0006351	apis|A0A8R2JSR9
OG7_0005061	ahos|F4B4H2
OG7_0008285	apis|A0A8R2JPH8
OG7_0001817	apis|A0A8R2H7R1
OG7_0007170	apis|A0A8R2H7U0
OG7_0007733	apis|A0A8R2A9L4
OG7_0002595	apis|A0A8R1W1L0
OG7_0006978	apis|A0A8R1VYW5
OG7_0000886	apis|A0A8R2NKV4
OG7_0000710	apis|A0A8R2H8U4
OG7_0004075	ahos|F4B6M8
OG7_0005414	apis|A0A8R1W0X2
OG7_0006163	apis|A0A8R1TED3
OG7_0006974	apis|A0A8R1TCG5
OG7_0005956	apis|A0A8R2FAM6
OG7_0006850	apis|A0A8R2NRP0
OG7_0005283	apis|C4WY74
OG7_0004987	ahos|F4B7A1
OG7_0005418	apis|A0A8R2JVW5
OG7_0000849	apis|A0A8R2JMK4
OG7_0000168	apis|A0A8R2D3H9
OG7_0001032	apis|A0A8R1W4V8
OG7_0008658	apis|A0A8R2A0P6
OG7_0000973	apis|A0A8R2JUD4
OG7_0002511	apis|A0A8R2FCC5
OG7_0003707	apis|A0A8R2NUA5
OG7_0002140	apis|A0A8R1W6A3
OG7_0008654	apis|A0A8R2A6T0
OG7_0007081	apis|A0A8R1VYX9
OG7_0006270	apis|A0A8R2A1W5
OG7_0000164	apis|A0A8R1W3K2
OG7_0000662	apis|A0A8R2NJE5
OG7_0008152	apis|A0A8R2NNB8
OG7_0004563	ahos|F4B8F6
OG7_0008320	apis|A0A8R1W4R3
OG7_0001069	ahos|F4B6D9
OG7_0007263	apis|A0A8R2D6E0
OG7_0004372	ahos|F4B9W2
OG7_0008571	apis|A0A8R2A5Y5
OG7_0000639	ahos|F4B525
OG7_0002052	apis|A0A8R2NW38
OG7_0000781	apis|A0A8R1W6H2
OG7_0006515	apis|A0A8R2B9Y1
OG7_0004191	ahos|F4B703
OG7_0008040	apis|A0A8R1W4P9
OG7_0000471	apis|A0A8R2H610
OG7_0001387	apis|A0A8R1W5I5
OG7_0008237	apis|A0A8R1W7Q9
OG7_0002206	apis|A0A8R2D321
OG7_0007402	apis|A0A8R2D240
OG7_0006038	apis|C4WTN5
OG7_0004935	ahos|F4B6L2
OG7_0006034	apis|A0A8R2FCN1
OG7_0000316	apis|A0A8R2JPF9
OG7_0000298	apis|A0A8R2NPR4
OG7_0004836	ahos|F4B7A5
OG7_0006043	apis|A0A8R2A3R2
OG7_0005467	apis|C4WUG3
OG7_0005426	apis|A0A8R2AB51
OG7_0003100	apis|A0A8R2NJT8
OG7_0002747	apis|A0A8R2FDW1
OG7_0000294	apis|A0A8R2NNB7
OG7_0000937	apis|A0A8R2JMM6
OG7_0005510	apis|A0A8R1W375
OG7_0005141	apis|A0A8R2D3Q5
OG7_0001864	apis|D2T2J8
OG7_0001005	apis|A0A8R1XDI2
OG7_0007193	apis|C4WUC9
OG7_0001868	apis|A0A8R2NPF6
OG7_0004902	ahos|F4B8I9
OG7_0008601	apis|A0A8R1W5J6
OG7_0007435	apis|A0A8R2FEQ3
OG7_0008273	apis|C4WWX2
OG7_0004261	ahos|F4B6E5
OG7_0007561	apis|A0A8R1WBZ9
OG7_0006862	apis|C4WXY5
OG7_0000303	apis|A0A8R2F8D7
OG7_0003289	apis|A0A8R2JSB2
OG7_0004083	ahos|F4B5Z2
OG7_0001589	apis|A0A8R2FC52
OG7_0002484	apis|A0A8R2A4S4
OG7_0002778	apis|A0A8R2FCQ1
OG7_0001546	ahos|F4B512
OG7_0005275	apis|A0A8R2NPN6
OG7_0003246	apis|C4WRK1
OG7_0002488	apis|A0A8R2A8E7
OG7_0002774	apis|A0A8R2B9V7
OG7_0006323	apis|A0A8R2D294
OG7_0002213	apis|A0A8R2H663
OG7_0006839	apis|Q201X1
OG7_0000324	apis|A0A8R2FAS7
OG7_0000985	apis|A0A8R1W499
OG7_0005581	apis|A0A8R1W2Q1
OG7_0006308	apis|A0A8R1W7M4
OG7_0000328	apis|A0A8R1W9F2
OG7_0006304	apis|C4WVW3
OG7_0005855	apis|A0A8R1W6M6
OG7_0000077	apis|A0A8R2JLA8
OG7_0003096	apis|A0A8R2F7M5
OG7_0007744	apis|A0A8R1W4L1
OG7_0006686	apis|A0A8R2A080
OG7_0003472	apis|A0A8R2H8D8
OG7_0004731	ahos|F4B5W1
OG7_0000650	apis|A0A8R1W6M8
OG7_0003782	apis|A0A8R2JQS0
OG7_0007748	apis|Q1ZZQ6
OG7_0008160	apis|A0A8R2BAM5
OG7_0006649	apis|A0A8R2JV52
OG7_0004646	ahos|F4B586
OG7_0001149	apis|A0A8R2D5Z1
OG7_0007777	apis|A0A8R1W3R4
OG7_0004689	ahos|F4B8B3
OG7_0007487	apis|A0A8R2JR41
OG7_0001186	apis|A0A8R2H7M5
OG7_0000048	apis|A0A8R2D1J4
OG7_0003661	apis|A0A8R1W1V1
OG7_0002060	apis|A0A8R2A8C3
OG7_0006293	apis|A0A8R2A4Y9
OG7_0001302	apis|A0A8R2NNY3
OG7_0000990	apis|A0A8R2A6G5
OG7_0000117	apis|A0A8R2A3U5
OG7_0000044	apis|A0A8R2H5V2
OG7_0004481	ahos|F4B996
OG7_0007396	apis|A0A8R2D5M7
OG7_0003432	apis|A0A8R2NSM3
OG7_0004771	ahos|F4B685
OG7_0001905	apis|A0A8R2AF54
OG7_0000240	apis|A0A8R2NRV9
OG7_0002445	apis|A0A8R2NRB9
OG7_0002268	ahos|F4B8D6
OG7_0006259	apis|C4WTD2
OG7_0004129	ahos|F4B3S9
OG7_0000037	apis|A0A8R2A928
OG7_0001626	apis|A0A8R2H9I0
OG7_0003469	apis|A0A8R1W9A7
OG7_0001667	apis|A0A8R2B955
OG7_0006943	apis|A0A8R2JQJ3
OG7_0002264	ahos|F4B7K0
OG7_0005765	apis|A0A8R2A9M2
OG7_0006167	apis|A0A8R2ACW4
OG7_0000106	apis|A0A8R2A609
OG7_0003724	apis|A0A8R2FAT1
OG7_0004256	ahos|F4B757
OG7_0006126	apis|A0A8R2D7W8
OG7_0004983	ahos|F4B3P6
OG7_0003728	apis|A0A8R2D3H8
OG7_0007556	apis|A0A8R2FBI4
OG7_0005287	apis|C4WRZ6
OG7_0006441	apis|C4WT84
OG7_0001813	apis|A0A8R2B6X9
OG7_0004002	apis|A0A8R2A420
OG7_0007737	apis|C4WUL3
OG7_0000382	apis|A0A8R2JSX1
OG7_0004567	ahos|F4B463
OG7_0007267	apis|A0A8R2A4T7
OG7_0001754	apis|A0A8R2H8D2
OG7_0008409	apis|H2EUU6
OG7_0007790	apis|A0A8R2AED6
OG7_0007226	apis|A0A8R2D6C1
OG7_0002422	apis|A0A8R2JQT0
OG7_0001758	apis|A0A8R1W804
OG7_0004526	ahos|F4B6U6
OG7_0003703	apis|A0A8R1WXU7
OG7_0000977	apis|A0A8R1W593
OG7_0003996	apis|C4WUE0
OG7_0004410	ahos|F4B973
OG7_0004305	ahos|F4B5K1
OG7_0004876	ahos|F4B811
OG7_0000085	apis|A0A8R2A886
OG7_0000090	apis|A0A8R2NSE5
OG7_0000944	apis|A0A8R2D282
OG7_0002734	apis|A0A8R2A695
OG7_0005235	apis|A0A8R2A411
OG7_0006879	apis|A0A8R1VZE1
OG7_0000948	apis|A0A8R2JU86
OG7_0002960	apis|A0A8R2NPL1
OG7_0002738	apis|C4WWA1
OG7_0000812	apis|A0A8R1W6E5
OG7_0006529	apis|A0A8R2JPS1
OG7_0007785	apis|A0A8R2A435
OG7_0003656	apis|C4WST4
OG7_0007159	apis|A0A8R1W8Z0
OG7_0001383	apis|A0A8R2D499
OG7_0000509	apis|A0A8R2JR81
OG7_0006752	apis|A0A8R1W6T0
OG7_0008233	apis|A0A8R2NQ74
OG7_0007475	apis|A0A8R2BBB7
OG7_0003366	apis|A0A8R2F7E0
OG7_0002924	apis|A0A8R2B666
OG7_0003074	apis|A0A8R2A4I0
OG7_0006895	apis|A0A8R2D8H1
OG7_0004719	ahos|F4B4N9
OG7_0002385	apis|A0A8R2JVW6
OG7_0003078	apis|C4WUF0
OG7_0002928	apis|A0A8R2FBF0
OG7_0003327	apis|A0A8R2ABP9
OG7_0004840	ahos|F4B750
OG7_0004341	ahos|F4B4K4
OG7_0002550	apis|A0A8R1W3S3
OG7_0007334	apis|A0A8R2NNJ5
OG7_0007499	apis|A0A8R1VZT6
OG7_0004697	ahos|F4B493
OG7_0007338	apis|A0A8R2NKR1
OG7_0008542	apis|A0A8R1XIW0
OG7_0002891	apis|A0A8R1WZB6
OG7_0008255	apis|A0A8R2A7F0
OG7_0005508	apis|A0A8R2A4B9
OG7_0006381	apis|A0A8R2A103
OG7_0000442	apis|A0A8R2H6P7
OG7_0005504	apis|A0A8R2H862
OG7_0004021	apis|A0A8R2H451
OG7_0003230	apis|A0A8R1VYD1
OG7_0003612	apis|A0A8R2JM92
OG7_0005949	apis|A0A8R2H896
OG7_0001530	apis|A0A8R2ACI0
OG7_0003047	apis|A0A8R2H9Y9
OG7_0003114	apis|A0A8R2D633
OG7_0000856	apis|A0A8R2H238
OG7_0005253	apis|A0A8R1W7I2
OG7_0006716	apis|A0A8R2B775
OG7_0002390	ahos|F4B5R5
OG7_0004957	ahos|F4B3Q0
OG7_0003118	apis|A0A8R2NPM9
OG7_0006880	apis|A0A8R2A014
OG7_0005986	apis|A0A8R1VZ31
OG7_0001941	apis|A0A8R2D4P7
OG7_0001597	apis|A0A8R2B8L1
OG7_0003934	apis|A0A8R2JML5
OG7_0008525	apis|C4WVP4
OG7_0000276	apis|A0A8R2B909
OG7_0003297	apis|A0A8R1W3N6
OG7_0003938	apis|A0A8R2A4P4
OG7_0005873	apis|A0A8R2JSB0
OG7_0003760	apis|A0A8R2B3Q5
OG7_0002815	apis|A0A8R1W694
OG7_0008182	apis|A0A8R2A5D3
OG7_0002337	apis|C4WSJ6
OG7_0007051	apis|C4WXZ8
OG7_0008306	apis|C4WV36
OG7_0007966	apis|A0A8R1W5G1
OG7_0007927	apis|A0A8R2NL47
OG7_0005523	apis|C4WUB5
OG7_0002401	apis|A0A8R1W160
OG7_0007809	apis|A0A8R2FAA2
OG7_0002082	apis|A0A8R2D3V3
OG7_0000751	apis|A0A8R2A929
OG7_0006811	apis|A0A8R2JPT8
OG7_0007512	apis|A0A8R2D6E6
OG7_0004630	ahos|F4B7S7
OG7_0001443	apis|A0A8R2B455
OG7_0004212	ahos|F4B8I5
OG7_0001357	apis|A0A8R2NL55
OG7_0002796	apis|A0A8R1WA42
OG7_0002903	apis|A0A8R2JPP4
OG7_0002220	apis|A0A8R2JNE8
OG7_0006310	apis|A0A8R2D1A0
OG7_0000425	apis|A0A8R1W2R5
OG7_0006405	apis|A0A8R1W2S8
OG7_0003351	apis|A0A8R2B8G2
OG7_0008317	apis|A0A8R2A4A0
OG7_0005329	apis|C4WWP5
OG7_0003978	apis|A0A8R2NVB2
OG7_0005833	apis|A0A8R2A6M5
OG7_0002028	apis|A0A8R1XIV3
OG7_0002377	apis|A0A8R1W580
OG7_0003163	apis|A0A8R1W912
OG7_0004894	ahos|F4B7B2
OG7_0002024	apis|A0A8R1W6L7
OG7_0003850	apis|A0A8R2AA60
OG7_0003974	apis|A0A8R1W273
OG7_0004423	ahos|F4B9H1
OG7_0007615	apis|A0A8R2FCX8
OG7_0004898	ahos|F4B3X2
OG7_0000236	apis|A0A8R1W2Y7
OG7_0002344	ahos|F4B7I5
OG7_0005086	apis|A0A8R2JVU9
OG7_0002348	ahos|F4B655
OG7_0001291	apis|A0A8R2H594
OG7_0005049	ahos|F4B6U3
OG7_0003947	apis|A0A8R2H7H0
OG7_0003591	apis|A0A8R2F7N5
OG7_0000360	apis|A0A8R2NLP4
OG7_0008622	apis|A0A8R2A8X2
OG7_0005792	apis|A0A8R2A1V6
OG7_0002609	apis|A0A8R2F6H6
OG7_0004670	ahos|F4B411
OG7_0000861	apis|A0A8R2JMW4
